External code,Vendor,Centre,Dice_BG_ED,Dice_LV_ED,Dice_MYO_ED,Dice_RV_ED,Dice_BG_ES,Dice_LV_ES,Dice_MYO_ES,Dice_RV_ES,IoU_BG_ED,IoU_LV_ED,IoU_MYO_ED,IoU_RV_ED,IoU_BG_ES,IoU_LV_ES,IoU_MYO_ES,IoU_RV_ES
A5C2D2,B,3,0.9870864152908325,0.9509760141372681,0.7873656749725342,0.9301403164863586,0.9884918332099915,0.8906119465827942,0.8410833477973938,0.8980196714401245,0.9745020866394043,0.9065340757369995,0.6493018269538879,0.8694040179252625,0.977245569229126,0.8027957081794739,0.725749671459198,0.8149144053459167
A5D0G0,B,2,0.9675073623657227,0.9330825209617615,0.8059999942779541,0.7759358286857605,0.9714493155479431,0.6403712034225464,0.7955653071403503,0.6228503584861755,0.9370598196983337,0.8745592832565308,0.6750418543815613,0.6339012384414673,0.9444835782051086,0.47098976373672485,0.6605300307273865,0.45227500796318054
A5E0T8,B,3,0.9664968848228455,0.8966847062110901,0.727629542350769,0.7351109981536865,0.9775246977806091,0.8931913375854492,0.7700560688972473,0.7115918397903442,0.9351659417152405,0.812718391418457,0.5718692541122437,0.5811663866043091,0.9560374617576599,0.8069970607757568,0.626090407371521,0.5523030757904053
A5H1Q2,C,4,0.9838383197784424,0.9550984501838684,0.836135745048523,0.9393832683563232,0.9756760597229004,0.8532841205596924,0.8178720474243164,0.7686792612075806,0.9681907296180725,0.9140559434890747,0.7184134721755981,0.8856952786445618,0.9525073170661926,0.7441112399101257,0.6918642520904541,0.6242722272872925
A5P5W0,D,5,0.9709736704826355,0.882415235042572,0.7114205956459045,0.8405569791793823,0.9724994897842407,0.8233048915863037,0.7545601725578308,0.36015957593917847,0.9435848593711853,0.7895734310150146,0.5520968437194824,0.7249661684036255,0.9464710354804993,0.6996756196022034,0.6058583855628967,0.2196308672428131
A5Q1W8,D,5,0.9821711778640747,0.9255890250205994,0.7596677541732788,0.8933912515640259,0.9809702634811401,0.8444260358810425,0.8300297260284424,0.7524381279945374,0.9649669528007507,0.8614850640296936,0.6124712228775024,0.8073235154151917,0.962651252746582,0.7307416796684265,0.7094451785087585,0.6031268835067749
A6A8H0,D,5,0.9769358038902283,0.887353241443634,0.742874264717102,0.9306113719940186,0.9787291884422302,0.802625298500061,0.7675917744636536,0.8347219228744507,0.9549115300178528,0.7975156307220459,0.590930700302124,0.8702275156974792,0.9583444595336914,0.6703208684921265,0.6228388547897339,0.716328501701355
A6B5G9,A,1,0.9635100364685059,0.73403400182724,0.6772142648696899,0.8012320399284363,0.9821586608886719,0.779022216796875,0.7593376040458679,0.6641560196876526,0.9295893311500549,0.5798212885856628,0.5119606852531433,0.6683796048164368,0.9649427533149719,0.6380314230918884,0.6120420694351196,0.4971808195114136
A6B7Y4,D,5,0.969420850276947,0.8919287919998169,0.7328786253929138,0.8545900583267212,0.9740830659866333,0.8172042965888977,0.7740347981452942,0.7963257431983948,0.940656304359436,0.8049381375312805,0.5783807635307312,0.7460997700691223,0.9494755268096924,0.6909090876579285,0.6313676834106445,0.6615790724754333
A6D5F9,F,6,0.9925867915153503,0.9821717739105225,0.9255447387695312,0.9632657766342163,0.9941958785057068,0.9724153876304626,0.9162111878395081,0.9631076455116272,0.9852826595306396,0.9649681448936462,0.8614083528518677,0.9291347861289978,0.9884586930274963,0.9463117718696594,0.8453779220581055,0.9288405179977417
A6J0Y2,B,2,0.9701760411262512,0.8968923091888428,0.7477474212646484,0.8678239583969116,0.9618679285049438,0.6715703010559082,0.6686921715736389,0.7755549550056458,0.942079484462738,0.8130596280097961,0.5971218943595886,0.7665097117424011,0.9265371561050415,0.5055369138717651,0.5022821426391602,0.6333929896354675
A6M1Q7,B,2,0.9822061061859131,0.9378238320350647,0.8197112679481506,0.9170789122581482,0.9784791469573975,0.794366717338562,0.7653111815452576,0.6594349145889282,0.9650343656539917,0.8829268217086792,0.6945006251335144,0.8468565940856934,0.9578651189804077,0.6588792204856873,0.6198413968086243,0.49190816283226013
A7D9L8,F,6,0.9898589253425598,0.9742934107780457,0.9293797612190247,0.962264895439148,0.9939670562744141,0.9568099975585938,0.9408453106880188,0.9348852038383484,0.9799214005470276,0.9498753547668457,0.8680760264396667,0.9272741675376892,0.9880064725875854,0.9171963334083557,0.8882982730865479,0.8777318596839905
