External code,Vendor,Centre,Dice_BG_ED,Dice_LV_ED,Dice_MYO_ED,Dice_RV_ED,Dice_BG_ES,Dice_LV_ES,Dice_MYO_ES,Dice_RV_ES,IoU_BG_ED,IoU_LV_ED,IoU_MYO_ED,IoU_RV_ED,IoU_BG_ES,IoU_LV_ES,IoU_MYO_ES,IoU_RV_ES
B6D0U7,B,2,0.954185426235199,0.835131824016571,0.7130997180938721,0.7647179961204529,0.9854955673217773,0.7921046018600464,0.7533535361289978,0.7146860957145691,0.9123849272727966,0.7169325351715088,0.5541219711303711,0.6190634965896606,0.9714058041572571,0.6557725071907043,0.6043040752410889,0.5560401082038879
B6I0T4,D,5,0.9460726380348206,0.6429998874664307,0.5879683494567871,0.5527272820472717,0.948832631111145,0.2329016923904419,0.6326684355735779,0.2748447060585022,0.897663950920105,0.4738391935825348,0.4163988530635834,0.3819095492362976,0.9026466012001038,0.13179895281791687,0.46270298957824707,0.15931592881679535
B7F5P0,B,3,0.9740384221076965,0.9274576902389526,0.7463549375534058,0.8518877625465393,0.9680578112602234,0.9035162329673767,0.7838861346244812,0.6977259516716003,0.9493907690048218,0.8647282719612122,0.5953478813171387,0.7419900298118591,0.9380930066108704,0.8240123987197876,0.6445828676223755,0.5357750654220581
B8H5H6,F,6,0.9834533929824829,0.9566349983215332,0.8157997131347656,0.9176198244094849,0.9883151054382324,0.9419538974761963,0.8433471918106079,0.8937104344367981,0.9674454927444458,0.9168747663497925,0.6889034509658813,0.8477796316146851,0.9769001007080078,0.8902767896652222,0.7291273474693298,0.807844877243042
B8J7R4,A,1,0.981388509273529,0.9659263491630554,0.8445228338241577,0.8834847211837769,0.9883710741996765,0.9434012174606323,0.8510619401931763,0.8638302683830261,0.9634571671485901,0.9340981841087341,0.7308866381645203,0.7912876009941101,0.9770094752311707,0.8928660750389099,0.7407379150390625,0.7603003978729248
B8P5Q9,C,4,0.9829418063163757,0.9251940846443176,0.7717711925506592,0.9391316771507263,0.9853646159172058,0.9164150357246399,0.8450275659561157,0.8230448961257935,0.96645587682724,0.860801100730896,0.6283611059188843,0.8852481245994568,0.9711514115333557,0.8457251191139221,0.7316430807113647,0.6993001699447632
B9E0Q1,F,6,0.9909988641738892,0.9450863003730774,0.8199631571769714,0.9253424406051636,0.9935857057571411,0.9062414765357971,0.8455889821052551,0.8635258078575134,0.982158362865448,0.8958896994590759,0.6948623657226562,0.8610579967498779,0.9872531890869141,0.8285571932792664,0.7324852347373962,0.7598288059234619
B9G4U2,D,5,0.9815787076950073,0.9565742611885071,0.8179545402526855,0.9001662135124207,0.9848929047584534,0.9190471768379211,0.8061770796775818,0.8426048159599304,0.9638238549232483,0.9167631268501282,0.6919822692871094,0.8184565901756287,0.9702354669570923,0.8502195477485657,0.6752903461456299,0.7280182242393494
B9H8N8,F,6,0.9916091561317444,0.9674096703529358,0.8607382774353027,0.9335591197013855,0.992009162902832,0.9255302548408508,0.8179499506950378,0.8994671702384949,0.9833579063415527,0.9368765950202942,0.7555228471755981,0.8753969073295593,0.9841449856758118,0.8613832592964172,0.6919757127761841,0.8173015713691711
B9O1Q0,B,2,0.9848358631134033,0.9490178823471069,0.8301022052764893,0.9165352582931519,0.9842851758003235,0.9001173377037048,0.8309679627418518,0.8407467007637024,0.9701247811317444,0.9029819369316101,0.7095510959625244,0.8459299206733704,0.9690566658973694,0.818375825881958,0.7108170986175537,0.7252484560012817
C0K1P0,F,6,0.9908050298690796,0.9565864205360413,0.8571065068244934,0.9304364919662476,0.9929592609405518,0.937496542930603,0.8338337540626526,0.9227402210235596,0.9817776083946228,0.9167855381965637,0.7499443292617798,0.8699217438697815,0.9860169291496277,0.8823468685150146,0.7150213718414307,0.8565623760223389
C0L7V1,D,5,0.962742269039154,0.85249924659729,0.756413459777832,0.7997034788131714,0.9738293290138245,0.7204735279083252,0.7311754822731018,0.684899091720581,0.928161084651947,0.7429182529449463,0.6082515716552734,0.6662549376487732,0.9489935636520386,0.5630782842636108,0.5762620568275452,0.5207958221435547
C0N8P4,C,4,0.9923083186149597,0.9504696130752563,0.8242498636245728,0.9460988640785217,0.9889756441116333,0.8553639054298401,0.8042559027671814,0.7973634004592896,0.9847339987754822,0.9056141376495361,0.7010416388511658,0.8977112174034119,0.9781917929649353,0.7472801804542542,0.6725987195968628,0.6630127429962158
C0S7W0,B,3,0.9723286628723145,0.9669094681739807,0.8348752856254578,0.8330515623092651,0.9810136556625366,0.7866013646125793,0.6560342907905579,0.8200713992118835,0.9461475014686584,0.9359387755393982,0.7165544033050537,0.7138717770576477,0.9627348184585571,0.6482629179954529,0.4881332218647003,0.6950178146362305
C0W2Y5,C,4,,,,,,,,,,,,,,,,
C1G5Q0,B,3,0.9854143857955933,0.9551054239273071,0.7571007013320923,0.9355502128601074,0.9839687347412109,0.7753801345825195,0.71779465675354,0.8476273417472839,0.9712480902671814,0.9140686392784119,0.6091408133506775,0.8789049983024597,0.9684433341026306,0.633159875869751,0.5598125457763672,0.7355496883392334
C1K8P5,F,6,0.9878317713737488,0.9518447518348694,0.8479893803596497,0.9340223073959351,0.9930124878883362,0.9377252459526062,0.8815458416938782,0.9023526906967163,0.9759561419487,0.9081143140792847,0.736095130443573,0.8762118816375732,0.9861219525337219,0.8827520608901978,0.7881823182106018,0.8220788836479187
C2J0K3,F,6,0.9835935831069946,0.9417210221290588,0.8243776559829712,0.868992269039154,0.9830790162086487,0.8415388464927673,0.8275800347328186,0.8358694314956665,0.9677168130874634,0.8898608088493347,0.701226532459259,0.7683345079421997,0.9667211771011353,0.7264281511306763,0.705873429775238,0.7180203795433044
C2L5P7,B,2,0.9832347631454468,0.956858217716217,0.815578818321228,0.9332190752029419,0.9885444045066833,0.900318443775177,0.8415707945823669,0.8224017024040222,0.9670224189758301,0.9172849059104919,0.6885884404182434,0.8747991919517517,0.977348268032074,0.8187083601951599,0.7264758348464966,0.6983720064163208
C2M6P8,B,3,0.9837332367897034,0.9485807418823242,0.748857855796814,0.9085433483123779,0.9896032214164734,0.8995965719223022,0.7771084308624268,0.8712610602378845,0.9679871797561646,0.9021908044815063,0.598539412021637,0.8324136137962341,0.9794204831123352,0.8175152540206909,0.6354680061340332,0.7718889117240906
C3I2K3,B,2,0.9790747761726379,0.9200844764709473,0.7878187298774719,0.8971853256225586,0.980293333530426,0.8244127631187439,0.7768388390541077,0.776312530040741,0.9590073823928833,0.8519967198371887,0.649918258190155,0.8135412931442261,0.9613484144210815,0.7012773752212524,0.6351075172424316,0.6344043016433716
C4E9I1,F,6,0.9862818717956543,0.9316906929016113,0.8365760445594788,0.901243269443512,0.9899975061416626,0.8645476698875427,0.8317903280258179,0.8600746393203735,0.9729350209236145,0.8721169829368591,0.7190637588500977,0.8202391862869263,0.9801930785179138,0.7614125609397888,0.7120214700698853,0.7545008063316345
C4K8M1,C,4,,,,,,,,,,,,,,,,
C4R8T7,B,2,0.9746361374855042,0.9331089854240417,0.8321112990379333,0.8473164439201355,0.9796360731124878,0.8190525770187378,0.7789645195007324,0.7730876207351685,0.9505271315574646,0.8746057152748108,0.7124919891357422,0.7350815534591675,0.9600849151611328,0.693555474281311,0.63795405626297,0.6301082968711853
C4S8W9,B,3,0.983671247959137,0.9447842240333557,0.824852705001831,0.9229328036308289,0.9893515706062317,0.9046056270599365,0.8155555725097656,0.9087610244750977,0.9678671956062317,0.8953469395637512,0.7019143104553223,0.8568943738937378,0.978927493095398,0.8258264660835266,0.6885553598403931,0.8327791094779968
C5L0R0,D,5,0.9558725357055664,0.8682644367218018,0.660407543182373,0.8337381482124329,0.9725541472434998,0.838520884513855,0.7457009553909302,0.8278364539146423,0.9154749512672424,0.7671972513198853,0.4929913580417633,0.7148807048797607,0.9465746283531189,0.7219423055648804,0.5945160388946533,0.7062466144561768
C5M4S2,A,1,0.9838004112243652,0.925743043422699,0.8403545618057251,0.9377571940422058,0.9836039543151855,0.8476434946060181,0.7817278504371643,0.7683664560317993,0.9681172966957092,0.8617519736289978,0.724665105342865,0.8828087449073792,0.9677368998527527,0.735573947429657,0.6416693329811096,0.6238596439361572
C5Q2Y5,C,4,,,,,,,,,,,,,,,,
C6E0F9,F,6,0.9905652403831482,0.9583854675292969,0.8406534194946289,0.9415439963340759,0.9943616986274719,0.9320622086524963,0.8784679770469666,0.8920797109603882,0.9813068509101868,0.9200960993766785,0.7251096963882446,0.8895447254180908,0.9887866973876953,0.872768223285675,0.7832750082015991,0.8051840662956238
C6J5P1,F,6,0.9885429739952087,0.9574031233787537,0.857723593711853,0.9396185278892517,0.9885820150375366,0.9528053402900696,0.874879002571106,0.8983917832374573,0.9773455262184143,0.918286919593811,0.7508896589279175,0.886113703250885,0.9774218201637268,0.9098645448684692,0.7775865793228149,0.8155274987220764
C6U4W8,F,6,0.9895929098129272,0.9578863978385925,0.8422142863273621,0.9339303374290466,0.9917088747024536,0.9217882752418518,0.8440452218055725,0.8692073225975037,0.9794002771377563,0.9191765785217285,0.7274353504180908,0.8760499954223633,0.9835540652275085,0.8549233078956604,0.7301714420318604,0.7686707973480225
C7L8Z8,B,2,0.9657967686653137,0.8841648101806641,0.6681088209152222,0.8816686272621155,0.9828136563301086,0.8125563263893127,0.7592971920967102,0.7336295247077942,0.9338559508323669,0.7923793792724609,0.5016241669654846,0.7883787155151367,0.9662080407142639,0.6842904090881348,0.6119896173477173,0.5793166756629944
C7M6W0,C,4,0.9744652509689331,0.8971264958381653,0.6169487833976746,0.8472613096237183,0.974987804889679,0.6781371235847473,0.5598080158233643,0.7553960680961609,0.9502020478248596,0.8134446740150452,0.44607800245285034,0.7349985837936401,0.9511963129043579,0.5130162239074707,0.38870373368263245,0.6069369316101074
C8I7P7,B,2,0.973527193069458,0.9323444366455078,0.7623798251152039,0.8514605760574341,0.9842749834060669,0.9110962748527527,0.8241678476333618,0.7437258958816528,0.9484198093414307,0.8732633590698242,0.6160046458244324,0.7413420677185059,0.969036877155304,0.8367096185684204,0.7009230852127075,0.5920092463493347
C8J7L5,C,4,,,,,,,,,,,,,,,,
C8O0P2,C,4,,,,,,,,,,,,,,,,
C8P3S7,F,6,0.9892434477806091,0.9571897983551025,0.8563016057014465,0.9386857748031616,0.9914977550506592,0.8672500252723694,0.8398910760879517,0.8428430557250977,0.9787158966064453,0.9178946018218994,0.7487128376960754,0.8844559788703918,0.9831387996673584,0.7656146287918091,0.7239760160446167,0.7283740043640137
C8V5W8,C,4,,,,,,,,,,,,,,,,
D0E2W0,C,4,,,,,,,,,,,,,,,,
D0H9I4,B,2,0.987260103225708,0.9637846946716309,0.830075204372406,0.9289595484733582,0.9879706501960754,0.9179654717445374,0.8327217698097229,0.8083545565605164,0.9748407602310181,0.9301007986068726,0.7095115780830383,0.8673430681228638,0.976227343082428,0.848369836807251,0.7133875489234924,0.6783515810966492
D0R0R9,F,6,0.9831118583679199,0.923183262348175,0.854637861251831,0.9198460578918457,0.9876825213432312,0.863530695438385,0.8760210275650024,0.8369220495223999,0.9667845964431763,0.8573262691497803,0.7461726665496826,0.8515879511833191,0.9756647348403931,0.7598363757133484,0.7793927192687988,0.7195752263069153
D1H2O9,C,4,0.9875411987304688,0.9307740926742554,0.7867284417152405,0.9270117282867432,0.9911304116249084,0.8891777992248535,0.7853248715400696,0.8673410415649414,0.9753890037536621,0.8705121278762817,0.6484355926513672,0.8639532923698425,0.9824168086051941,0.8004680871963501,0.6465307474136353,0.7657565474510193
D1H6U2,F,6,0.9833975434303284,0.9303088188171387,0.8483449816703796,0.9012420177459717,0.9872516393661499,0.8817394375801086,0.8479920625686646,0.8685860633850098,0.9673373103141785,0.8696985244750977,0.7366312146186829,0.8202371001243591,0.9748241901397705,0.78849196434021,0.736099123954773,0.7676995992660522
D1J5P6,F,6,0.9852536916732788,0.936575710773468,0.8139777183532715,0.9247004985809326,0.9919096827507019,0.9012392163276672,0.820885956287384,0.9070398807525635,0.9709359407424927,0.880716860294342,0.6863089799880981,0.8599469065666199,0.9839492440223694,0.8202324509620667,0.6961888074874878,0.8298929929733276
D1L4Q9,B,2,0.9705645442008972,0.9190776348114014,0.7759749293327332,0.8759597539901733,0.9839564561843872,0.85183185338974,0.7650789022445679,0.8017830848693848,0.9428123831748962,0.8502716422080994,0.6339534521102905,0.7792957425117493,0.9684195518493652,0.741905152797699,0.6195366382598877,0.6691468358039856
D1L6T4,D,5,0.9728975296020508,0.8712226152420044,0.704288125038147,0.8760478496551514,0.9592582583427429,0.5017338991165161,0.6639682650566101,0.7866624593734741,0.9472253322601318,0.7718285322189331,0.5435530543327332,0.7794351577758789,0.9217062592506409,0.3348763883113861,0.49697041511535645,0.648345947265625
D1M1S6,A,1,0.930426299571991,0.8319078087806702,0.6219465136528015,0.6150438785552979,0.9538068771362305,0.7644027471542358,0.6285224556922913,0.5867801308631897,0.8699039220809937,0.7121936678886414,0.4513224959373474,0.44408905506134033,0.9116929173469543,0.6186504364013672,0.4582812786102295,0.41520798206329346
D1R0Y5,B,3,0.9813928604125977,0.9695240259170532,0.8074069619178772,0.8899014592170715,0.9831163883209229,0.8637595176696777,0.7936782836914062,0.7773346304893494,0.9634655117988586,0.9408507347106934,0.6770180463790894,0.8016418814659119,0.966793417930603,0.7601907849311829,0.657932460308075,0.6357705593109131
D1S5T8,D,5,0.9591103792190552,0.865915060043335,0.43508392572402954,0.617877721786499,0.9593276381492615,0.7724703550338745,0.44573575258255005,0.40172749757766724,0.9214333295822144,0.7635363936424255,0.2780238091945648,0.44704997539520264,0.9218344688415527,0.6292885541915894,0.28678247332572937,0.25135108828544617
D2U0V0,C,4,0.9843300580978394,0.947988748550415,0.8388627767562866,0.878031849861145,0.9840640425682068,0.8276263475418091,0.820006251335144,0.890186607837677,0.9691436290740967,0.9011203050613403,0.7224492430686951,0.7825818061828613,0.9686281085014343,0.7059407830238342,0.6949241757392883,0.8021047711372375
D3D4Y5,F,6,0.9909177422523499,0.9624736905097961,0.8484293222427368,0.9362795352935791,0.9937871694564819,0.9422069191932678,0.8379946947097778,0.9119049906730652,0.9819989800453186,0.9276619553565979,0.7367583513259888,0.8801932334899902,0.9876510500907898,0.8907289505004883,0.7211625576019287,0.8380747437477112
D3F3O5,F,6,0.987299382686615,0.9617011547088623,0.874090313911438,0.9084455370903015,0.9896907210350037,0.9493142366409302,0.8649297952651978,0.7375306487083435,0.9749173521995544,0.9262277483940125,0.7763413786888123,0.8322494029998779,0.9795918464660645,0.9035187363624573,0.7620055079460144,0.5841968655586243
D3F9H9,F,6,0.9883227944374084,0.9613252878189087,0.8441305160522461,0.9358974099159241,0.9899946451187134,0.9063682556152344,0.8119296431541443,0.8907256722450256,0.9769151210784912,0.925530731678009,0.7302991151809692,0.8795180916786194,0.9801875948905945,0.8287692070007324,0.6834020018577576,0.8029805421829224
D3K5Q2,C,4,0.9773033857345581,0.8462699055671692,0.692197322845459,0.9015336632728577,0.9689486026763916,0.6372185945510864,0.5173194408416748,0.5727532505989075,0.9556141495704651,0.7335076928138733,0.5292826890945435,0.820720374584198,0.9397674798965454,0.46758678555488586,0.3489082455635071,0.4012994170188904
D3O9U9,F,6,0.9851672053337097,0.9482372403144836,0.836301326751709,0.9221354126930237,0.9924393892288208,0.7212719917297363,0.8458298444747925,0.8018175363540649,0.9707680344581604,0.9015694856643677,0.7186579704284668,0.8555206060409546,0.9849922060966492,0.5640542507171631,0.732846736907959,0.6691948771476746
D3Q0W9,B,3,0.9739011526107788,0.9226242899894714,0.7266088724136353,0.804266631603241,0.970706045627594,0.8308868408203125,0.7550649642944336,0.7020822167396545,0.9491299390792847,0.8563625812530518,0.5706093311309814,0.6726136803627014,0.9430795311927795,0.7106984257698059,0.6065095067024231,0.5409296154975891
